customer_id,account_created_at,typical_amount_inr,typical_payment_method,primary_device_id,primary_ip,billing_state,risk_segment
cust_014248,2025-08-29T00:00:00,826.87,netbanking,dev_010851,103.131.25.98,West Bengal,low_risk
cust_014249,2025-11-27T00:00:00,179.46,card,dev_000219,106.81.129.128,Uttar Pradesh,low_risk
cust_014250,2026-04-20T00:00:00,555.38,card,dev_013128,223.238.25.195,Gujarat,low_risk
cust_014251,2025-08-26T00:00:00,2723.43,netbanking,dev_018663,122.133.101.246,Telangana,low_risk
cust_014252,2025-11-19T00:00:00,159.12,upi,dev_006588,49.170.65.47,Uttar Pradesh,low_risk
cust_014253,2026-02-01T00:00:00,273.55,upi,dev_011990,223.72.170.159,Rajasthan,low_risk
cust_014254,2025-08-10T00:00:00,601.03,card,dev_003356,122.169.12.146,Telangana,low_risk
cust_014255,2025-07-17T00:00:00,438.05,upi,dev_008901,182.216.228.30,Karnataka,low_risk
cust_014256,2026-03-13T00:00:00,5125.17,netbanking,dev_007632,117.207.237.195,Kerala,standard
cust_014257,2025-06-10T00:00:00,1615.16,card,dev_007341,106.3.116.36,West Bengal,low_risk
cust_014258,2025-05-07T00:00:00,229.51,upi,dev_006130,122.181.77.116,Gujarat,low_risk
cust_014259,2025-11-01T00:00:00,206.17,upi,dev_000403,122.103.35.113,Gujarat,standard
cust_014260,2025-09-17T00:00:00,577.89,card,dev_007257,223.177.171.30,Kerala,standard
cust_014261,2025-05-22T00:00:00,690.51,card,dev_009037,103.12.191.253,Kerala,low_risk
cust_014262,2026-02-06T00:00:00,1892.28,upi,dev_019849,122.39.31.179,Kerala,low_risk
cust_014263,2026-04-02T00:00:00,246.35,card,dev_020220,223.58.224.225,Gujarat,low_risk
cust_014264,2026-04-11T00:00:00,1152.8,upi,dev_013788,117.189.231.120,Delhi,low_risk
cust_014265,2025-11-25T00:00:00,887.0,card,dev_012554,157.109.212.125,Gujarat,low_risk
cust_014266,2025-10-08T00:00:00,952.49,card,dev_006488,117.140.37.244,Telangana,low_risk
cust_014267,2026-01-27T00:00:00,239.63,upi,dev_018718,182.54.47.87,Telangana,low_risk
cust_014268,2025-10-13T00:00:00,738.73,card,dev_010282,157.135.29.248,Gujarat,low_risk
cust_014269,2025-07-23T00:00:00,301.55,netbanking,dev_014434,122.202.108.231,Uttar Pradesh,low_risk
cust_014270,2026-02-18T00:00:00,5847.91,upi,dev_021376,117.134.155.207,Tamil Nadu,low_risk
cust_014271,2025-05-13T00:00:00,622.13,upi,dev_005770,106.124.38.125,Tamil Nadu,standard
cust_014272,2025-12-27T00:00:00,820.08,upi,dev_003023,49.25.16.1,West Bengal,standard
cust_014273,2025-07-13T00:00:00,443.23,card,dev_003518,223.114.52.53,Tamil Nadu,low_risk
cust_014274,2025-11-05T00:00:00,509.76,upi,dev_016345,117.245.7.246,Kerala,standard
cust_014275,2025-10-02T00:00:00,602.97,card,dev_020858,157.141.59.14,Delhi,low_risk
cust_014276,2025-07-13T00:00:00,862.02,upi,dev_014718,49.149.145.14,Kerala,low_risk
cust_014277,2026-04-28T00:00:00,1247.47,card,dev_003029,103.220.134.102,Uttar Pradesh,low_risk
cust_014278,2025-05-25T00:00:00,1676.39,upi,dev_019894,117.91.170.38,Uttar Pradesh,standard
cust_014279,2026-04-09T00:00:00,644.71,upi,dev_007537,223.61.3.141,Gujarat,low_risk
cust_014280,2025-06-14T00:00:00,487.43,card,dev_008544,117.126.49.229,Gujarat,high_risk
cust_014281,2025-10-13T00:00:00,725.76,upi,dev_002606,49.49.157.116,Gujarat,low_risk
cust_014282,2026-01-13T00:00:00,1019.24,card,dev_019485,182.14.35.87,Telangana,low_risk
cust_014283,2025-06-09T00:00:00,425.78,upi,dev_020059,106.10.13.92,Maharashtra,low_risk
cust_014284,2025-05-24T00:00:00,210.72,upi,dev_013574,103.107.224.5,West Bengal,low_risk
cust_014285,2026-05-16T00:00:00,418.15,card,dev_014351,106.67.1.62,Delhi,low_risk
cust_014286,2025-12-31T00:00:00,1849.96,card,dev_019442,49.51.206.5,Gujarat,low_risk
cust_014287,2025-06-20T00:00:00,624.9,upi,dev_019527,182.193.93.98,Tamil Nadu,low_risk
cust_014288,2026-04-03T00:00:00,613.15,upi,dev_016687,49.179.216.243,Karnataka,low_risk
cust_014289,2025-06-13T00:00:00,399.38,card,dev_017132,117.129.240.163,Telangana,low_risk
cust_014290,2026-02-15T00:00:00,913.49,card,dev_015218,106.157.87.62,West Bengal,low_risk
cust_014291,2026-04-13T00:00:00,280.51,upi,dev_001244,122.45.19.197,Maharashtra,low_risk
cust_014292,2025-10-19T00:00:00,291.53,card,dev_002717,182.25.158.251,Tamil Nadu,low_risk
cust_014293,2026-03-20T00:00:00,548.07,upi,dev_000751,49.140.242.66,Gujarat,low_risk
cust_014294,2025-09-13T00:00:00,587.2,upi,dev_005781,117.170.185.252,Telangana,low_risk
cust_014295,2025-06-27T00:00:00,577.04,upi,dev_005065,182.168.196.143,Karnataka,low_risk
cust_014296,2025-12-07T00:00:00,1609.07,upi,dev_004885,49.59.114.116,Telangana,standard
cust_014297,2025-05-21T00:00:00,566.68,upi,dev_021654,122.199.182.232,Maharashtra,standard
cust_014298,2025-07-26T00:00:00,398.41,upi,dev_021916,223.57.187.250,Gujarat,low_risk
cust_014299,2025-08-28T00:00:00,455.22,card,dev_021573,103.13.29.59,West Bengal,low_risk
cust_014300,2026-04-14T00:00:00,2744.67,card,dev_017444,223.5.99.92,Telangana,low_risk
cust_014301,2026-01-10T00:00:00,931.4,card,dev_021637,49.61.129.124,Telangana,low_risk
cust_014302,2025-06-14T00:00:00,375.09,upi,dev_007866,103.145.182.76,Gujarat,low_risk
cust_014303,2025-10-27T00:00:00,1370.81,card,dev_014189,182.228.170.81,Maharashtra,low_risk
cust_014304,2025-07-24T00:00:00,722.36,upi,dev_000731,106.231.23.228,Kerala,low_risk
cust_014305,2025-10-30T00:00:00,1258.13,card,dev_010450,157.18.35.106,Uttar Pradesh,standard
cust_014306,2025-10-28T00:00:00,1615.02,card,dev_011540,182.144.10.62,Delhi,low_risk
cust_014307,2025-08-18T00:00:00,385.32,netbanking,dev_006692,157.204.183.54,Rajasthan,low_risk
cust_014308,2026-03-12T00:00:00,153.14,upi,dev_009703,117.17.212.205,Karnataka,low_risk
cust_014309,2025-08-13T00:00:00,117.04,card,dev_012992,49.205.204.82,West Bengal,low_risk
cust_014310,2025-07-12T00:00:00,557.12,upi,dev_015284,157.41.139.106,Kerala,low_risk
cust_014311,2026-01-28T00:00:00,617.6,upi,dev_012684,106.207.182.223,Uttar Pradesh,standard
cust_014312,2025-07-06T00:00:00,744.39,netbanking,dev_014802,117.224.66.119,Delhi,low_risk
cust_014313,2026-01-08T00:00:00,1283.32,upi,dev_016539,122.36.197.2,Maharashtra,standard
cust_014314,2026-02-15T00:00:00,3135.91,card,dev_019348,157.54.96.247,Tamil Nadu,low_risk
cust_014315,2025-06-07T00:00:00,1008.54,upi,dev_007697,103.204.170.69,Delhi,low_risk
cust_014316,2026-05-15T00:00:00,211.07,upi,dev_020062,49.176.22.184,Telangana,low_risk
cust_014317,2026-02-22T00:00:00,1215.06,card,dev_017569,49.29.8.242,Kerala,low_risk
cust_014318,2026-04-17T00:00:00,712.51,card,dev_012075,117.31.137.133,Uttar Pradesh,low_risk
cust_014319,2025-08-17T00:00:00,1423.16,card,dev_019014,103.184.65.182,Telangana,low_risk
cust_014320,2026-01-24T00:00:00,1824.51,card,dev_011492,182.189.131.38,Rajasthan,low_risk
cust_014321,2025-09-14T00:00:00,432.21,upi,dev_006318,122.238.43.78,Rajasthan,standard
cust_014322,2026-04-04T00:00:00,383.81,upi,dev_000546,103.179.40.94,Rajasthan,standard
cust_014323,2025-08-20T00:00:00,1342.91,upi,dev_002125,157.199.220.117,Gujarat,low_risk
cust_014324,2025-04-29T00:00:00,982.82,card,dev_021535,106.3.70.101,Telangana,low_risk
cust_014325,2026-03-11T00:00:00,410.44,netbanking,dev_005750,49.52.26.130,Tamil Nadu,low_risk
cust_014326,2026-05-10T00:00:00,533.87,card,dev_018896,106.230.219.30,Telangana,low_risk
cust_014327,2025-07-15T00:00:00,350.95,netbanking,dev_017182,157.183.172.62,Tamil Nadu,standard
cust_014328,2026-03-21T00:00:00,1272.65,card,dev_002822,182.54.163.10,Rajasthan,standard
cust_014329,2025-10-25T00:00:00,549.4,card,dev_016873,103.10.124.217,Maharashtra,low_risk
cust_014330,2025-08-04T00:00:00,2041.28,card,dev_006202,223.104.137.101,Kerala,standard
cust_014331,2025-12-23T00:00:00,1436.19,upi,dev_000541,122.142.253.204,Gujarat,low_risk
cust_014332,2025-05-06T00:00:00,1049.69,upi,dev_016415,157.16.234.210,Kerala,low_risk
cust_014333,2025-06-17T00:00:00,104.63,upi,dev_012837,223.103.158.121,Uttar Pradesh,high_risk
cust_014334,2025-07-31T00:00:00,648.45,card,dev_015593,106.187.236.172,Maharashtra,low_risk
cust_014335,2025-09-14T00:00:00,243.6,upi,dev_006434,103.208.83.62,Tamil Nadu,low_risk
cust_014336,2026-01-06T00:00:00,1388.25,upi,dev_019078,106.108.230.120,Tamil Nadu,low_risk
cust_014337,2025-07-11T00:00:00,1078.62,upi,dev_019191,106.57.145.198,Uttar Pradesh,low_risk
cust_014338,2025-08-06T00:00:00,198.23,upi,dev_002372,49.106.107.83,Uttar Pradesh,standard
cust_014339,2026-04-21T00:00:00,885.58,upi,dev_013624,117.63.221.219,Maharashtra,low_risk
cust_014340,2025-06-20T00:00:00,641.4,upi,dev_000907,157.104.91.145,Delhi,low_risk
cust_014341,2026-03-01T00:00:00,719.88,card,dev_007170,223.146.63.144,Gujarat,low_risk
cust_014342,2025-10-25T00:00:00,1639.22,card,dev_006678,106.25.226.233,Maharashtra,low_risk
cust_014343,2026-04-12T00:00:00,392.29,upi,dev_001214,49.237.178.58,Rajasthan,standard
cust_014344,2025-05-11T00:00:00,988.81,card,dev_002079,223.73.77.238,Uttar Pradesh,low_risk
cust_014345,2025-09-16T00:00:00,634.14,upi,dev_003785,49.61.107.186,Telangana,low_risk
cust_014346,2025-07-25T00:00:00,496.48,card,dev_008235,117.102.107.214,Gujarat,low_risk
cust_014347,2025-11-23T00:00:00,272.96,upi,dev_006588,103.3.133.90,Tamil Nadu,low_risk
cust_014348,2025-10-01T00:00:00,450.1,upi,dev_000069,182.55.51.198,West Bengal,low_risk
cust_014349,2026-05-05T00:00:00,977.1,upi,dev_009115,223.71.33.145,Maharashtra,low_risk
cust_014350,2025-09-25T00:00:00,1074.78,card,dev_006279,182.213.20.234,Kerala,low_risk
cust_014351,2025-09-29T00:00:00,441.81,upi,dev_013110,117.125.67.151,Uttar Pradesh,standard
cust_014352,2026-05-13T00:00:00,4921.98,card,dev_010840,117.116.75.221,Rajasthan,low_risk
cust_014353,2025-11-11T00:00:00,1805.13,upi,dev_020227,103.113.123.207,Maharashtra,low_risk
cust_014354,2025-07-18T00:00:00,260.08,card,dev_005852,103.98.203.118,Telangana,low_risk
cust_014355,2026-04-09T00:00:00,819.04,upi,dev_015539,223.140.236.147,Maharashtra,low_risk
cust_014356,2025-11-09T00:00:00,194.49,card,dev_014562,117.175.156.135,Karnataka,low_risk
cust_014357,2025-10-06T00:00:00,925.85,card,dev_017451,106.179.159.127,Telangana,low_risk
cust_014358,2026-02-02T00:00:00,1498.47,upi,dev_001486,103.143.44.162,Gujarat,low_risk
cust_014359,2025-06-12T00:00:00,428.47,upi,dev_010919,106.227.12.231,Kerala,low_risk
cust_014360,2025-08-19T00:00:00,715.58,upi,dev_004128,182.11.89.101,Karnataka,standard
cust_014361,2025-10-15T00:00:00,597.48,netbanking,dev_004151,117.221.156.65,Karnataka,low_risk
cust_014362,2025-12-04T00:00:00,553.61,upi,dev_002244,223.222.157.178,Delhi,low_risk
cust_014363,2026-03-25T00:00:00,330.47,card,dev_017408,103.184.248.155,Delhi,low_risk
cust_014364,2025-12-14T00:00:00,604.84,upi,dev_006863,49.20.144.49,Rajasthan,low_risk
cust_014365,2026-02-19T00:00:00,1577.39,upi,dev_014947,103.171.172.232,Uttar Pradesh,low_risk
cust_014366,2025-09-22T00:00:00,923.12,card,dev_017102,182.185.173.244,Uttar Pradesh,low_risk
cust_014367,2025-11-19T00:00:00,984.89,upi,dev_010291,122.41.106.55,Kerala,standard
cust_014368,2026-02-02T00:00:00,439.15,card,dev_013310,106.238.142.249,Rajasthan,low_risk
cust_014369,2026-04-18T00:00:00,1623.43,card,dev_021101,182.60.224.181,Gujarat,low_risk
cust_014370,2025-12-08T00:00:00,963.62,card,dev_017418,106.154.158.90,Telangana,low_risk
cust_014371,2026-05-22T00:00:00,652.71,card,dev_002136,223.162.117.224,Karnataka,low_risk
cust_014372,2026-01-06T00:00:00,1367.49,card,dev_019073,103.202.142.44,West Bengal,low_risk
cust_014373,2025-08-23T00:00:00,407.68,netbanking,dev_013061,106.205.172.156,Kerala,low_risk
cust_014374,2025-05-16T00:00:00,1200.75,upi,dev_003840,49.213.153.203,Maharashtra,low_risk
cust_014375,2026-04-19T00:00:00,501.21,upi,dev_018724,103.73.92.246,Telangana,standard
cust_014376,2025-06-05T00:00:00,349.71,netbanking,dev_020431,117.224.134.119,Delhi,low_risk
cust_014377,2025-08-28T00:00:00,847.04,card,dev_002500,182.201.20.4,Delhi,low_risk
cust_014378,2025-10-27T00:00:00,4355.11,upi,dev_000541,182.193.208.54,Karnataka,low_risk
cust_014379,2025-07-24T00:00:00,280.04,card,dev_017971,157.125.14.147,Gujarat,low_risk
cust_014380,2025-10-25T00:00:00,794.0,upi,dev_000301,49.227.226.162,Rajasthan,low_risk
cust_014381,2026-04-28T00:00:00,1210.16,upi,dev_012107,157.52.9.110,Telangana,standard
cust_014382,2025-09-22T00:00:00,295.9,upi,dev_007546,106.124.225.60,Delhi,low_risk
cust_014383,2026-04-20T00:00:00,528.31,upi,dev_005816,106.214.234.107,Rajasthan,low_risk
cust_014384,2026-02-18T00:00:00,718.2,card,dev_009817,122.11.49.233,Delhi,low_risk
cust_014385,2025-09-14T00:00:00,578.49,card,dev_008424,223.229.197.21,Uttar Pradesh,low_risk
cust_014386,2025-12-29T00:00:00,736.38,card,dev_015466,49.227.187.238,Uttar Pradesh,low_risk
cust_014387,2025-10-18T00:00:00,2838.8,card,dev_003574,117.121.222.77,Uttar Pradesh,low_risk
cust_014388,2025-05-04T00:00:00,799.83,card,dev_012488,106.243.99.31,Telangana,low_risk
cust_014389,2026-01-15T00:00:00,1410.83,upi,dev_007652,49.104.116.123,Maharashtra,low_risk
cust_014390,2025-10-21T00:00:00,202.58,upi,dev_008465,182.176.219.77,Tamil Nadu,low_risk
cust_014391,2025-10-25T00:00:00,598.9,upi,dev_019572,223.11.140.18,Uttar Pradesh,low_risk
cust_014392,2026-03-09T00:00:00,791.18,upi,dev_004577,182.223.64.32,Rajasthan,low_risk
cust_014393,2025-05-26T00:00:00,1160.32,upi,dev_002960,103.155.114.170,Telangana,low_risk
cust_014394,2025-09-04T00:00:00,184.53,netbanking,dev_012834,106.66.141.115,Karnataka,low_risk
cust_014395,2025-10-20T00:00:00,633.48,card,dev_003115,157.180.185.11,Uttar Pradesh,low_risk
cust_014396,2025-07-20T00:00:00,170.69,card,dev_010051,106.91.2.53,Maharashtra,low_risk
cust_014397,2026-01-03T00:00:00,336.67,card,dev_009685,122.135.50.111,Gujarat,low_risk
cust_014398,2025-10-02T00:00:00,1170.75,upi,dev_014397,182.96.47.57,Karnataka,low_risk
cust_014399,2025-05-20T00:00:00,846.06,upi,dev_016127,157.67.131.124,Uttar Pradesh,low_risk
cust_014400,2025-06-22T00:00:00,2102.06,card,dev_010043,106.226.207.76,Telangana,low_risk
cust_014401,2026-03-28T00:00:00,1032.51,netbanking,dev_008415,223.101.126.207,Uttar Pradesh,low_risk
cust_014402,2025-09-12T00:00:00,240.86,card,dev_010511,106.115.79.120,Karnataka,low_risk
cust_014403,2025-05-21T00:00:00,362.56,card,dev_002085,106.175.137.1,Telangana,low_risk
cust_014404,2025-07-04T00:00:00,807.44,card,dev_005207,117.138.241.76,Rajasthan,low_risk
cust_014405,2025-10-16T00:00:00,434.51,netbanking,dev_010576,106.230.88.96,Delhi,low_risk
cust_014406,2026-04-15T00:00:00,1140.22,upi,dev_021821,122.18.86.33,Uttar Pradesh,standard
cust_014407,2026-04-17T00:00:00,637.23,upi,dev_013798,103.125.130.206,Delhi,low_risk
cust_014408,2025-06-10T00:00:00,2756.98,upi,dev_007185,223.171.128.124,West Bengal,low_risk
cust_014409,2026-01-28T00:00:00,84.87,netbanking,dev_003734,122.82.16.13,Kerala,low_risk
cust_014410,2025-05-28T00:00:00,2195.24,upi,dev_002202,122.12.250.226,Kerala,low_risk
cust_014411,2025-05-21T00:00:00,218.22,upi,dev_017721,223.18.210.220,Rajasthan,low_risk
cust_014412,2026-05-11T00:00:00,420.76,card,dev_020945,122.78.182.86,Delhi,standard
cust_014413,2026-04-05T00:00:00,524.86,card,dev_004145,182.103.100.52,Delhi,low_risk
cust_014414,2026-04-10T00:00:00,157.95,upi,dev_004775,106.17.57.130,Uttar Pradesh,low_risk
cust_014415,2025-12-16T00:00:00,1164.64,upi,dev_018186,49.240.200.52,Gujarat,standard
cust_014416,2026-01-11T00:00:00,779.67,card,dev_005535,157.229.85.71,Tamil Nadu,low_risk
cust_014417,2025-10-08T00:00:00,478.27,card,dev_019239,106.97.175.73,Maharashtra,low_risk
cust_014418,2025-10-27T00:00:00,1909.5,upi,dev_002739,157.96.52.224,Karnataka,low_risk
cust_014419,2025-06-13T00:00:00,225.82,upi,dev_016324,103.89.43.150,Kerala,low_risk
cust_014420,2025-09-06T00:00:00,539.1,upi,dev_020398,157.167.63.114,Maharashtra,low_risk
cust_014421,2026-04-16T00:00:00,1749.33,card,dev_005275,223.223.17.124,Rajasthan,low_risk
cust_014422,2026-04-14T00:00:00,582.46,card,dev_002216,157.132.197.131,Karnataka,low_risk
cust_014423,2025-08-16T00:00:00,501.79,upi,dev_003107,157.103.159.217,Tamil Nadu,low_risk
cust_014424,2025-09-20T00:00:00,957.8,upi,dev_010114,49.251.107.105,Kerala,low_risk
cust_014425,2026-03-31T00:00:00,456.95,card,dev_013229,103.129.249.123,Karnataka,standard
cust_014426,2025-10-26T00:00:00,3685.65,card,dev_002428,106.82.105.31,Delhi,high_risk
cust_014427,2025-09-08T00:00:00,548.74,upi,dev_010222,49.111.13.164,Maharashtra,low_risk
cust_014428,2025-09-04T00:00:00,325.95,netbanking,dev_004770,49.94.103.7,Telangana,high_risk
cust_014429,2025-08-04T00:00:00,932.73,upi,dev_013503,49.216.82.206,Telangana,low_risk
cust_014430,2025-09-20T00:00:00,1137.38,netbanking,dev_016596,223.203.185.163,Gujarat,low_risk
cust_014431,2025-07-06T00:00:00,538.5,card,dev_010453,117.20.162.107,Karnataka,low_risk
cust_014432,2026-01-31T00:00:00,1124.46,upi,dev_009451,103.126.115.252,West Bengal,low_risk
cust_014433,2025-12-24T00:00:00,520.95,upi,dev_002449,49.146.30.135,Tamil Nadu,low_risk
cust_014434,2025-11-26T00:00:00,494.45,upi,dev_006437,103.253.115.204,Telangana,low_risk
cust_014435,2026-04-28T00:00:00,2879.97,netbanking,dev_010953,122.78.61.61,West Bengal,low_risk
cust_014436,2025-11-15T00:00:00,497.87,upi,dev_010873,117.180.140.31,Rajasthan,low_risk
cust_014437,2026-02-16T00:00:00,467.19,card,dev_004898,122.59.190.188,Maharashtra,low_risk
cust_014438,2025-11-11T00:00:00,2683.16,upi,dev_002301,49.158.106.184,West Bengal,low_risk
cust_014439,2025-06-07T00:00:00,1654.64,card,dev_004325,122.40.31.100,Telangana,low_risk
cust_014440,2026-03-30T00:00:00,508.14,upi,dev_006740,223.109.135.81,Telangana,low_risk
cust_014441,2026-03-19T00:00:00,1671.88,upi,dev_005470,103.95.79.212,Karnataka,low_risk
cust_014442,2026-04-24T00:00:00,854.75,upi,dev_018696,223.60.61.87,Uttar Pradesh,low_risk
cust_014443,2025-07-12T00:00:00,620.34,card,dev_016073,122.243.222.120,Telangana,low_risk
cust_014444,2025-09-17T00:00:00,597.78,upi,dev_001530,122.210.23.236,Delhi,low_risk
cust_014445,2025-11-06T00:00:00,614.82,card,dev_000078,122.93.219.36,Maharashtra,standard
cust_014446,2025-08-10T00:00:00,2183.03,upi,dev_000527,182.98.144.51,West Bengal,low_risk
cust_014447,2025-05-10T00:00:00,842.76,upi,dev_000001,122.87.243.30,Kerala,low_risk
cust_014448,2025-07-09T00:00:00,255.65,upi,dev_013944,103.28.140.227,Tamil Nadu,low_risk
cust_014449,2025-06-25T00:00:00,243.93,netbanking,dev_020673,106.249.81.238,Uttar Pradesh,low_risk
cust_014450,2025-08-15T00:00:00,247.88,card,dev_010414,117.19.36.245,Delhi,low_risk
cust_014451,2025-12-29T00:00:00,1134.93,card,dev_015768,103.153.23.132,Maharashtra,low_risk
cust_014452,2025-09-25T00:00:00,898.83,card,dev_012700,49.252.153.175,Karnataka,low_risk
cust_014453,2025-11-28T00:00:00,1024.75,upi,dev_011674,117.138.228.99,Telangana,low_risk
cust_014454,2025-07-27T00:00:00,338.76,upi,dev_018622,103.154.190.238,Tamil Nadu,standard
cust_014455,2026-01-15T00:00:00,377.79,upi,dev_008591,106.102.125.108,Maharashtra,low_risk
cust_014456,2025-08-06T00:00:00,836.87,card,dev_006885,103.186.193.233,Gujarat,low_risk
cust_014457,2026-05-18T00:00:00,3242.38,card,dev_001509,49.157.105.94,Karnataka,low_risk
cust_014458,2025-12-19T00:00:00,281.29,card,dev_015957,103.224.209.251,Telangana,low_risk
cust_014459,2026-05-08T00:00:00,891.41,netbanking,dev_021931,182.90.7.56,Telangana,low_risk
cust_014460,2025-09-18T00:00:00,264.9,upi,dev_013042,106.247.176.206,Telangana,standard
cust_014461,2025-07-11T00:00:00,198.03,upi,dev_003005,103.33.197.172,Delhi,low_risk
cust_014462,2025-10-26T00:00:00,1195.45,upi,dev_009281,106.31.160.105,West Bengal,low_risk
cust_014463,2025-11-22T00:00:00,1150.1,card,dev_019794,122.13.202.198,Delhi,low_risk
cust_014464,2026-02-15T00:00:00,170.49,upi,dev_006745,117.156.157.130,Tamil Nadu,low_risk
cust_014465,2025-11-24T00:00:00,1066.49,upi,dev_018706,117.88.239.110,Uttar Pradesh,standard
cust_014466,2025-09-07T00:00:00,611.21,card,dev_018431,106.203.246.235,West Bengal,low_risk
cust_014467,2025-07-08T00:00:00,836.93,upi,dev_021495,157.139.115.219,Telangana,low_risk
cust_014468,2026-04-05T00:00:00,1429.63,upi,dev_014881,106.142.54.119,Telangana,low_risk
cust_014469,2026-03-08T00:00:00,579.04,card,dev_015040,117.170.44.68,Telangana,standard
cust_014470,2026-05-02T00:00:00,699.15,card,dev_002055,106.36.102.148,West Bengal,standard
cust_014471,2026-01-25T00:00:00,1719.38,upi,dev_006062,122.126.117.50,Rajasthan,low_risk
cust_014472,2025-05-25T00:00:00,125.52,upi,dev_010276,106.103.220.6,Rajasthan,low_risk
cust_014473,2025-06-20T00:00:00,180.28,card,dev_006377,49.218.135.95,West Bengal,low_risk
cust_014474,2026-02-07T00:00:00,371.96,upi,dev_013901,103.153.38.3,Maharashtra,standard
cust_014475,2025-08-15T00:00:00,490.04,card,dev_016488,117.91.137.21,Delhi,low_risk
cust_014476,2025-10-06T00:00:00,1592.19,upi,dev_019064,223.142.215.28,Telangana,standard
cust_014477,2025-11-11T00:00:00,228.56,upi,dev_019482,117.249.101.88,Tamil Nadu,low_risk
cust_014478,2026-01-31T00:00:00,342.53,card,dev_019387,49.10.84.201,Karnataka,standard
cust_014479,2026-01-10T00:00:00,519.75,card,dev_015011,106.182.95.198,Tamil Nadu,low_risk
cust_014480,2025-05-14T00:00:00,304.9,upi,dev_000402,103.177.153.193,Rajasthan,low_risk
cust_014481,2026-02-12T00:00:00,1398.73,card,dev_008438,117.95.68.181,Maharashtra,low_risk
cust_014482,2026-02-16T00:00:00,174.77,netbanking,dev_007729,106.236.102.50,Karnataka,low_risk
cust_014483,2026-02-17T00:00:00,230.34,upi,dev_015172,223.90.122.115,Telangana,low_risk
cust_014484,2025-12-08T00:00:00,459.49,upi,dev_018546,106.250.46.46,Kerala,low_risk
cust_014485,2026-02-18T00:00:00,386.03,upi,dev_014651,157.97.153.199,Delhi,low_risk
cust_014486,2026-03-01T00:00:00,468.11,netbanking,dev_016895,122.156.243.148,Rajasthan,low_risk
cust_014487,2026-03-11T00:00:00,763.61,card,dev_005604,106.35.51.218,Karnataka,low_risk
cust_014488,2025-06-16T00:00:00,892.29,card,dev_005665,103.148.216.20,Karnataka,low_risk
cust_014489,2026-02-27T00:00:00,915.93,card,dev_006356,49.60.181.33,Uttar Pradesh,low_risk
cust_014490,2026-04-30T00:00:00,375.56,card,dev_010618,106.169.26.135,Karnataka,low_risk
cust_014491,2026-01-02T00:00:00,1039.96,card,dev_001954,103.184.10.23,Gujarat,low_risk
cust_014492,2025-07-04T00:00:00,562.2,card,dev_009722,223.124.168.115,Karnataka,low_risk
cust_014493,2026-01-11T00:00:00,2121.22,card,dev_008160,182.227.190.95,Rajasthan,standard
cust_014494,2025-05-11T00:00:00,1125.76,card,dev_018074,49.116.9.218,Delhi,low_risk
cust_014495,2026-05-11T00:00:00,1100.54,upi,dev_007282,122.153.119.180,Rajasthan,low_risk
cust_014496,2025-09-19T00:00:00,1202.68,upi,dev_015911,106.178.169.42,Telangana,low_risk
cust_014497,2026-02-05T00:00:00,410.42,netbanking,dev_009221,122.208.67.56,Telangana,low_risk
cust_014498,2025-07-28T00:00:00,355.49,netbanking,dev_001529,106.216.178.220,Karnataka,low_risk
cust_014499,2026-04-30T00:00:00,577.32,upi,dev_007974,103.247.177.149,West Bengal,low_risk
cust_014500,2026-01-28T00:00:00,1811.04,upi,dev_004562,49.54.32.202,Uttar Pradesh,low_risk
cust_014501,2025-07-24T00:00:00,302.83,card,dev_019459,223.100.1.71,Gujarat,low_risk
cust_014502,2025-12-23T00:00:00,1358.57,upi,dev_015550,122.226.102.115,Delhi,low_risk
cust_014503,2026-03-05T00:00:00,467.45,upi,dev_001453,103.85.207.223,Uttar Pradesh,low_risk
cust_014504,2026-05-15T00:00:00,620.83,upi,dev_021249,223.215.138.62,Tamil Nadu,low_risk
cust_014505,2026-02-03T00:00:00,673.68,upi,dev_009918,49.81.166.68,Kerala,low_risk
cust_014506,2025-08-15T00:00:00,214.34,netbanking,dev_018157,103.142.158.98,Delhi,standard
cust_014507,2025-07-09T00:00:00,296.65,card,dev_007182,106.84.107.91,Rajasthan,low_risk
cust_014508,2025-11-10T00:00:00,1174.5,upi,dev_019980,49.243.183.215,Delhi,low_risk
cust_014509,2025-09-27T00:00:00,919.03,card,dev_010306,182.92.244.43,Karnataka,standard
cust_014510,2025-08-02T00:00:00,469.36,upi,dev_002477,182.249.150.130,Delhi,low_risk
cust_014511,2026-02-08T00:00:00,558.87,upi,dev_008400,223.158.103.233,Maharashtra,low_risk
cust_014512,2025-05-21T00:00:00,1182.42,upi,dev_012182,103.143.47.194,Tamil Nadu,standard
cust_014513,2026-04-14T00:00:00,2331.1,upi,dev_001774,182.24.90.239,Kerala,standard
cust_014514,2026-01-18T00:00:00,1343.68,upi,dev_017537,103.200.199.33,Gujarat,low_risk
cust_014515,2025-09-22T00:00:00,647.67,upi,dev_017639,49.118.194.59,Rajasthan,low_risk
cust_014516,2026-05-18T00:00:00,1914.9,upi,dev_005561,157.100.26.184,Rajasthan,standard
cust_014517,2025-08-20T00:00:00,1195.63,upi,dev_021656,223.69.210.109,Karnataka,low_risk
cust_014518,2026-03-19T00:00:00,509.01,card,dev_005687,122.208.236.51,Telangana,low_risk
