transaction_id,merchant_id,customer_id,device_id,ip_address,timestamp,amount,amount_in_paise,currency,payment_method,transaction_status,customer_account_age_days,is_new_device,is_new_ip,hour_of_day,day_of_week,fraud_label,fraud_scenario
tx_00077785,mer_0047,cust_012662,dev_018263,182.66.164.72,2026-08-10T20:15:59,1075.09,107508,INR,upi,SUCCESS,144,0,0,20,0,0,legitimate
tx_00077786,mer_0228,cust_006713,dev_007439,106.148.207.135,2026-08-10T20:17:52,2106.76,210676,INR,upi,SUCCESS,326,0,0,20,0,0,legitimate
tx_00077787,mer_0086,cust_012150,dev_006780,182.142.96.4,2026-08-10T20:18:14,2005.61,200561,INR,card,SUCCESS,296,0,0,20,0,0,legitimate
tx_00077788,mer_0046,cust_007679,dev_007914,223.54.135.139,2026-08-10T20:18:49,4654.98,465497,INR,upi,SUCCESS,152,0,0,20,0,0,legitimate
tx_00077789,mer_0248,cust_006903,dev_018669,122.102.44.179,2026-08-10T20:19:00,285.42,28542,INR,upi,SUCCESS,310,0,0,20,0,0,legitimate
tx_00077790,mer_0100,cust_012326,dev_016134,122.11.18.223,2026-08-10T20:20:11,837.98,83798,INR,card,SUCCESS,305,0,0,20,0,0,legitimate
tx_00077791,mer_0245,cust_009675,dev_011411,223.95.147.225,2026-08-10T20:20:15,1135.01,113501,INR,upi,SUCCESS,287,0,0,20,0,0,legitimate
tx_00077792,mer_0244,cust_001455,dev_000675,49.216.28.50,2026-08-10T20:21:13,1807.53,180753,INR,card,SUCCESS,313,0,0,20,0,0,legitimate
tx_00077793,mer_0025,cust_012286,dev_011656,106.105.156.3,2026-08-10T20:21:14,3875.5,387550,INR,card,SUCCESS,392,0,0,20,0,0,legitimate
tx_00077794,mer_0114,cust_009686,dev_013182,223.213.249.149,2026-08-10T20:21:37,1199.35,119934,INR,card,SUCCESS,291,0,0,20,0,0,legitimate
tx_00077795,mer_0062,cust_004909,dev_012357,223.82.98.97,2026-08-10T20:22:03,1078.65,107865,INR,upi,SUCCESS,331,0,0,20,0,0,legitimate
tx_00077796,mer_0031,cust_001603,dev_021030,117.179.122.199,2026-08-10T20:22:56,10034.44,1003444,INR,card,SUCCESS,281,0,0,20,0,0,legitimate
tx_00077797,mer_0140,cust_002082,dev_009149,106.220.44.68,2026-08-10T20:24:10,395.49,39549,INR,card,SUCCESS,186,0,0,20,0,0,legitimate
tx_00077798,mer_0173,cust_010305,dev_006262,157.173.176.27,2026-08-10T20:24:40,473.72,47372,INR,netbanking,SUCCESS,468,0,0,20,0,0,legitimate
tx_00077799,mer_0187,cust_004471,dev_021249,122.13.32.136,2026-08-10T20:25:00,299.36,29936,INR,card,SUCCESS,400,0,0,20,0,0,legitimate
tx_00077800,mer_0158,cust_008259,dev_001225,103.114.162.186,2026-08-10T20:25:14,1658.59,165859,INR,card,SUCCESS,293,0,0,20,0,0,legitimate
tx_00077801,mer_0058,cust_012075,dev_009514,157.101.91.32,2026-08-10T20:25:17,914.37,91437,INR,upi,SUCCESS,263,0,0,20,0,0,legitimate
tx_00077802,mer_0124,cust_014840,dev_006883,49.18.69.125,2026-08-10T20:25:36,399.13,39913,INR,upi,SUCCESS,375,0,0,20,0,0,legitimate
tx_00077803,mer_0236,cust_004361,dev_007641,106.42.117.219,2026-08-10T20:27:33,5120.75,512075,INR,card,SUCCESS,101,0,0,20,0,0,legitimate
tx_00077804,mer_0134,cust_014764,dev_020978,223.90.49.11,2026-08-10T20:27:40,318.57,31857,INR,upi,SUCCESS,346,0,0,20,0,0,legitimate
tx_00077805,mer_0006,cust_011837,dev_017095,103.92.121.225,2026-08-10T20:28:00,2698.36,269836,INR,upi,SUCCESS,316,0,0,20,0,0,legitimate
tx_00077806,mer_0192,cust_006343,dev_019599,106.48.3.163,2026-08-10T20:28:08,570.72,57072,INR,upi,SUCCESS,371,0,0,20,0,0,legitimate
tx_00077807,mer_0090,cust_009121,dev_000412,157.82.36.46,2026-08-10T20:29:44,1396.33,139633,INR,upi,FAILED,113,0,0,20,0,0,legitimate
tx_00077808,mer_0096,cust_003348,dev_019809,117.183.237.20,2026-08-10T20:29:48,1423.8,142380,INR,upi,SUCCESS,313,0,0,20,0,0,legitimate
tx_00077809,mer_0158,cust_012986,dev_019704,157.111.104.31,2026-08-10T20:29:58,2135.98,213598,INR,card,SUCCESS,302,0,0,20,0,0,legitimate
tx_00077810,mer_0133,cust_014968,dev_021976,122.133.101.246,2026-08-10T20:30:07,1572.83,157283,INR,upi,SUCCESS,246,0,0,20,0,0,legitimate
tx_00077811,mer_0157,cust_011491,dev_009065,49.248.233.124,2026-08-10T20:31:12,334.78,33478,INR,card,SUCCESS,438,0,0,20,0,0,legitimate
tx_00077812,mer_0026,cust_005203,dev_008341,223.94.244.35,2026-08-10T20:31:35,696.94,69694,INR,upi,SUCCESS,108,0,0,20,0,0,legitimate
tx_00077813,mer_0147,cust_000118,dev_011434,223.198.72.39,2026-08-10T20:31:36,397.78,39778,INR,netbanking,SUCCESS,245,0,0,20,0,0,legitimate
tx_00077814,mer_0150,cust_002567,dev_019306,182.245.13.224,2026-08-10T20:32:05,1454.69,145469,INR,upi,SUCCESS,454,0,1,20,0,0,legitimate
tx_00077815,mer_0036,cust_001028,dev_008627,103.152.26.25,2026-08-10T20:32:36,1164.98,116498,INR,card,SUCCESS,154,0,0,20,0,0,legitimate
tx_00077816,mer_0138,cust_007639,dev_012438,157.58.23.16,2026-08-10T20:33:40,362.76,36276,INR,card,SUCCESS,240,0,0,20,0,0,legitimate
tx_00077817,mer_0132,cust_013818,dev_008720,182.223.158.250,2026-08-10T20:33:47,3567.17,356717,INR,upi,SUCCESS,269,0,0,20,0,0,legitimate
tx_00077818,mer_0065,cust_012289,dev_004365,103.191.57.96,2026-08-10T20:34:02,2285.4,228540,INR,upi,SUCCESS,430,0,0,20,0,0,legitimate
tx_00077819,mer_0086,cust_006575,dev_016101,182.122.109.21,2026-08-10T20:34:12,1488.01,148801,INR,upi,SUCCESS,121,0,0,20,0,0,legitimate
tx_00077820,mer_0131,cust_010393,dev_002420,122.189.210.174,2026-08-10T20:34:23,601.92,60191,INR,upi,SUCCESS,426,0,0,20,0,0,legitimate
tx_00077821,mer_0001,cust_003075,dev_003780,157.219.120.152,2026-08-10T20:34:26,5130.48,513047,INR,netbanking,SUCCESS,198,0,0,20,0,0,legitimate
tx_00077822,mer_0059,cust_009466,dev_021920,103.181.10.125,2026-08-10T20:35:15,413.9,41390,INR,card,SUCCESS,354,0,0,20,0,0,legitimate
tx_00077823,mer_0025,cust_003664,dev_014396,157.32.122.240,2026-08-10T20:35:37,1826.73,182673,INR,upi,SUCCESS,444,0,0,20,0,0,legitimate
tx_00077824,mer_0015,cust_014174,dev_014684,106.30.120.190,2026-08-10T20:35:51,606.29,60629,INR,card,SUCCESS,307,0,0,20,0,0,legitimate
tx_00077825,mer_0053,cust_004300,dev_012100,122.185.29.167,2026-08-10T20:36:29,3216.37,321637,INR,upi,SUCCESS,376,0,0,20,0,0,legitimate
tx_00077826,mer_0232,cust_005913,dev_016603,117.189.94.13,2026-08-10T20:37:04,259.67,25967,INR,netbanking,SUCCESS,180,0,0,20,0,0,legitimate
tx_00077827,mer_0171,cust_014285,dev_014351,106.67.1.62,2026-08-10T20:37:57,384.95,38495,INR,card,SUCCESS,86,0,0,20,0,0,legitimate
tx_00077828,mer_0085,cust_000369,dev_003975,223.246.248.105,2026-08-10T20:38:28,941.98,94198,INR,netbanking,SUCCESS,442,0,0,20,0,0,legitimate
tx_00077829,mer_0152,cust_014402,dev_010511,106.115.79.120,2026-08-10T20:39:15,545.52,54552,INR,netbanking,SUCCESS,332,0,0,20,0,0,legitimate
tx_00077830,mer_0006,cust_005062,dev_010204,103.196.163.47,2026-08-10T20:41:10,432.72,43272,INR,card,SUCCESS,401,0,0,20,0,0,legitimate
tx_00077831,mer_0132,cust_004217,dev_004209,122.181.38.79,2026-08-10T20:41:37,1867.67,186767,INR,netbanking,SUCCESS,85,0,1,20,0,0,legitimate
tx_00077832,mer_0048,cust_003365,dev_012964,182.129.191.171,2026-08-10T20:42:06,460.78,46078,INR,card,SUCCESS,199,0,0,20,0,0,legitimate
tx_00077833,mer_0063,cust_009796,dev_007583,157.164.197.44,2026-08-10T20:42:18,2093.91,209391,INR,upi,SUCCESS,169,0,0,20,0,0,legitimate
tx_00077834,mer_0131,cust_001163,dev_005902,106.198.7.75,2026-08-10T20:42:30,938.09,93809,INR,card,SUCCESS,412,0,0,20,0,0,legitimate
tx_00077835,mer_0241,cust_007938,dev_019069,122.58.127.160,2026-08-10T20:42:35,3947.14,394714,INR,upi,SUCCESS,301,0,0,20,0,0,legitimate
tx_00077836,mer_0234,cust_004446,dev_009783,49.113.238.48,2026-08-10T20:43:33,1112.95,111295,INR,netbanking,SUCCESS,439,0,0,20,0,0,legitimate
tx_00077837,mer_0220,cust_000866,dev_014620,49.139.184.140,2026-08-10T20:47:25,293.22,29322,INR,card,SUCCESS,407,0,0,20,0,0,legitimate
tx_00077838,mer_0025,cust_006266,dev_020615,106.82.195.200,2026-08-10T20:47:50,3690.2,369020,INR,netbanking,SUCCESS,125,0,0,20,0,0,legitimate
tx_00077839,mer_0023,cust_012078,dev_021209,122.167.174.53,2026-08-10T20:48:12,1662.05,166205,INR,card,SUCCESS,380,0,0,20,0,0,legitimate
tx_00077840,mer_0017,cust_002396,dev_016766,223.190.198.62,2026-08-10T20:48:12,1654.74,165474,INR,upi,SUCCESS,379,0,0,20,0,0,legitimate
tx_00077841,mer_0209,cust_002367,dev_006241,122.57.10.238,2026-08-10T20:50:04,457.62,45762,INR,upi,SUCCESS,381,0,0,20,0,0,legitimate
tx_00077842,mer_0134,cust_000453,dev_021444,157.181.175.160,2026-08-10T20:50:14,675.34,67534,INR,upi,SUCCESS,236,0,0,20,0,0,legitimate
tx_00077843,mer_0083,cust_005560,dev_013593,49.252.73.230,2026-08-10T20:51:36,2644.32,264432,INR,upi,SUCCESS,179,0,0,20,0,0,legitimate
tx_00077844,mer_0199,cust_002868,dev_020070,122.71.213.130,2026-08-10T20:52:39,2145.9,214590,INR,card,SUCCESS,296,0,0,20,0,0,legitimate
tx_00077845,mer_0226,cust_001649,dev_011968,122.181.90.222,2026-08-10T20:53:15,1663.65,166365,INR,card,SUCCESS,343,0,0,20,0,0,legitimate
tx_00077846,mer_0235,cust_003132,dev_009309,117.139.208.174,2026-08-10T20:54:47,3151.91,315191,INR,upi,SUCCESS,355,0,0,20,0,0,legitimate
tx_00077847,mer_0196,cust_004093,dev_013063,223.233.25.179,2026-08-10T20:55:53,633.8,63379,INR,card,SUCCESS,286,0,0,20,0,0,legitimate
tx_00077848,mer_0134,cust_000352,dev_021695,103.53.14.65,2026-08-10T20:56:24,342.28,34228,INR,upi,SUCCESS,211,0,0,20,0,0,legitimate
tx_00077849,mer_0001,cust_005928,dev_017177,106.120.83.86,2026-08-10T20:56:27,3708.74,370874,INR,upi,SUCCESS,366,0,0,20,0,0,legitimate
tx_00077850,mer_0125,cust_001221,dev_006799,106.138.150.232,2026-08-10T20:57:34,639.78,63978,INR,card,SUCCESS,313,0,0,20,0,0,legitimate
tx_00077851,mer_0019,cust_000461,dev_002915,49.113.11.247,2026-08-10T20:57:40,3354.82,335482,INR,card,SUCCESS,154,0,0,20,0,0,legitimate
tx_00077852,mer_0212,cust_010029,dev_012881,223.138.27.186,2026-08-10T20:58:30,1079.68,107968,INR,upi,SUCCESS,411,0,0,20,0,0,legitimate
tx_00077853,mer_0152,cust_014141,dev_010087,182.119.159.235,2026-08-10T21:00:04,737.55,73755,INR,card,SUCCESS,122,0,0,21,0,0,legitimate
tx_00077854,mer_0012,cust_002232,dev_019218,103.26.96.129,2026-08-10T21:00:24,2265.31,226531,INR,upi,SUCCESS,318,0,0,21,0,0,legitimate
tx_00077855,mer_0171,cust_003977,dev_020649,223.234.226.42,2026-08-10T21:00:31,466.67,46667,INR,upi,SUCCESS,441,0,0,21,0,0,legitimate
tx_00077856,mer_0223,cust_009209,dev_016269,103.166.67.108,2026-08-10T21:01:27,3598.82,359882,INR,upi,SUCCESS,363,0,0,21,0,0,legitimate
tx_00077857,mer_0179,cust_004211,dev_009050,106.105.70.82,2026-08-10T21:02:09,1026.45,102645,INR,card,SUCCESS,466,0,0,21,0,0,legitimate
tx_00077858,mer_0198,cust_010331,dev_009200,223.116.245.7,2026-08-10T21:03:45,3096.35,309635,INR,netbanking,SUCCESS,189,0,0,21,0,0,legitimate
tx_00077859,mer_0111,cust_008519,dev_017471,103.156.148.161,2026-08-10T21:04:06,240.3,24030,INR,card,SUCCESS,447,0,0,21,0,0,legitimate
tx_00077860,mer_0179,cust_002502,dev_000987,122.86.142.148,2026-08-10T21:05:10,510.61,51061,INR,upi,SUCCESS,430,0,0,21,0,0,legitimate
tx_00077861,mer_0234,cust_009640,dev_020419,106.81.220.30,2026-08-10T21:05:39,1555.35,155535,INR,upi,SUCCESS,241,0,0,21,0,0,legitimate
tx_00077862,mer_0100,cust_011749,dev_016237,157.122.167.41,2026-08-10T21:05:48,684.43,68443,INR,card,SUCCESS,338,0,0,21,0,0,legitimate
tx_00077863,mer_0246,cust_014870,dev_001595,106.113.224.84,2026-08-10T21:06:59,768.73,76873,INR,upi,SUCCESS,355,0,0,21,0,0,legitimate
tx_00077864,mer_0089,cust_006801,dev_003763,106.214.166.94,2026-08-10T21:09:01,925.24,92524,INR,netbanking,SUCCESS,328,0,0,21,0,0,legitimate
tx_00077865,mer_0066,cust_009852,dev_008165,49.175.120.61,2026-08-10T21:09:02,1885.9,188590,INR,upi,SUCCESS,204,0,0,21,0,0,legitimate
tx_00077866,mer_0207,cust_007534,dev_016184,122.224.19.201,2026-08-10T21:10:24,1136.06,113606,INR,upi,SUCCESS,114,0,0,21,0,0,legitimate
tx_00077867,mer_0087,cust_011839,dev_005462,49.118.198.61,2026-08-10T21:10:41,5969.74,596974,INR,upi,SUCCESS,280,0,0,21,0,0,legitimate
tx_00077868,mer_0239,cust_010567,dev_009203,103.178.182.25,2026-08-10T21:11:57,587.76,58776,INR,card,SUCCESS,141,0,0,21,0,0,legitimate
tx_00077869,mer_0018,cust_009626,dev_017344,157.120.200.13,2026-08-10T21:12:25,1199.74,119974,INR,card,SUCCESS,423,0,0,21,0,0,legitimate
tx_00077870,mer_0145,cust_000573,dev_002776,49.197.39.160,2026-08-10T21:12:40,290.82,29082,INR,card,SUCCESS,106,0,0,21,0,0,legitimate
tx_00077871,mer_0098,cust_012109,dev_010096,49.88.211.251,2026-08-10T21:13:38,770.86,77086,INR,upi,SUCCESS,362,0,0,21,0,0,legitimate
tx_00077872,mer_0206,cust_006741,dev_019312,117.11.44.102,2026-08-10T21:14:16,487.47,48747,INR,card,SUCCESS,409,0,0,21,0,0,legitimate
tx_00077873,mer_0019,cust_001626,dev_002541,223.19.129.75,2026-08-10T21:14:25,3315.24,331524,INR,upi,SUCCESS,200,0,0,21,0,0,legitimate
tx_00077874,mer_0074,cust_010072,dev_017156,117.184.6.179,2026-08-10T21:18:35,1483.25,148325,INR,upi,SUCCESS,296,0,0,21,0,0,legitimate
tx_00077875,mer_0105,cust_006397,dev_009095,223.54.3.141,2026-08-10T21:19:10,5030.2,503020,INR,upi,SUCCESS,267,0,0,21,0,0,legitimate
tx_00077876,mer_0005,cust_013610,dev_019870,49.84.234.227,2026-08-10T21:19:54,495.8,49580,INR,card,SUCCESS,377,0,0,21,0,0,legitimate
tx_00077877,mer_0184,cust_003267,dev_002355,182.167.235.50,2026-08-10T21:20:48,491.44,49144,INR,netbanking,SUCCESS,80,0,0,21,0,0,legitimate
tx_00077878,mer_0037,cust_009641,dev_016177,117.126.115.102,2026-08-10T21:21:25,375.29,37529,INR,upi,SUCCESS,440,0,0,21,0,0,legitimate
tx_00077879,mer_0050,cust_002015,dev_020936,182.39.202.160,2026-08-10T21:21:52,1392.92,139292,INR,netbanking,SUCCESS,229,0,0,21,0,0,legitimate
tx_00077880,mer_0219,cust_013910,dev_009364,182.233.220.115,2026-08-10T21:22:03,2294.78,229478,INR,card,SUCCESS,381,0,0,21,0,0,legitimate
tx_00077881,mer_0117,cust_008667,dev_007279,106.44.231.76,2026-08-10T21:22:28,5311.1,531110,INR,card,SUCCESS,369,0,0,21,0,0,legitimate
tx_00077882,mer_0131,cust_004390,dev_017659,122.64.149.51,2026-08-10T21:22:33,660.35,66035,INR,upi,SUCCESS,311,0,0,21,0,0,legitimate
tx_00077883,mer_0206,cust_011112,dev_011778,223.138.252.213,2026-08-10T21:22:34,2296.82,229682,INR,upi,SUCCESS,177,0,0,21,0,0,legitimate
tx_00077884,mer_0048,cust_007332,dev_016734,182.94.232.174,2026-08-10T21:24:13,367.66,36766,INR,netbanking,SUCCESS,297,0,0,21,0,0,legitimate
tx_00077885,mer_0045,cust_013472,dev_020378,223.133.243.234,2026-08-10T21:24:57,3081.11,308111,INR,netbanking,SUCCESS,396,0,0,21,0,0,legitimate
tx_00077886,mer_0091,cust_007448,dev_008215,117.205.58.157,2026-08-10T21:25:13,751.23,75123,INR,upi,SUCCESS,466,0,0,21,0,0,legitimate
tx_00077887,mer_0176,cust_002688,dev_003133,103.226.20.234,2026-08-10T21:26:21,738.62,73862,INR,upi,SUCCESS,255,0,0,21,0,0,legitimate
tx_00077888,mer_0189,cust_006039,dev_019863,182.43.130.90,2026-08-10T21:26:58,6238.26,623826,INR,card,SUCCESS,340,0,0,21,0,0,legitimate
tx_00077889,mer_0028,cust_010667,dev_007942,182.106.175.62,2026-08-10T21:28:01,1084.45,108445,INR,card,SUCCESS,177,0,0,21,0,0,legitimate
tx_00077890,mer_0135,cust_010955,dev_000710,122.40.124.113,2026-08-10T21:29:52,834.83,83483,INR,upi,SUCCESS,143,0,0,21,0,0,legitimate
tx_00077891,mer_0088,cust_003605,dev_011704,106.41.195.129,2026-08-10T21:30:02,592.32,59232,INR,upi,SUCCESS,386,0,0,21,0,0,legitimate
tx_00077892,mer_0139,cust_002756,dev_007686,122.178.220.167,2026-08-10T21:30:17,4521.82,452182,INR,upi,SUCCESS,303,0,0,21,0,0,legitimate
tx_00077893,mer_0170,cust_006256,dev_016626,103.26.155.80,2026-08-10T21:30:36,2414.02,241402,INR,upi,SUCCESS,229,0,0,21,0,0,legitimate
tx_00077894,mer_0167,cust_002230,dev_005372,122.31.120.246,2026-08-10T21:30:43,6623.72,662372,INR,card,SUCCESS,401,0,0,21,0,0,legitimate
tx_00077895,mer_0165,cust_012341,dev_019960,223.156.209.39,2026-08-10T21:33:19,3270.58,327058,INR,upi,SUCCESS,293,0,0,21,0,0,legitimate
tx_00077896,mer_0026,cust_003084,dev_020606,182.71.67.71,2026-08-10T21:33:29,1140.68,114068,INR,upi,SUCCESS,256,0,0,21,0,0,legitimate
tx_00077897,mer_0029,cust_010252,dev_009561,223.126.219.137,2026-08-10T21:34:44,326.11,32611,INR,card,SUCCESS,404,0,0,21,0,0,legitimate
tx_00077898,mer_0123,cust_011339,dev_010379,106.54.37.153,2026-08-10T21:35:27,971.88,97188,INR,upi,SUCCESS,160,0,0,21,0,0,legitimate
tx_00077899,mer_0019,cust_001652,dev_015893,103.17.20.233,2026-08-10T21:35:34,2328.87,232887,INR,upi,SUCCESS,111,0,0,21,0,0,legitimate
tx_00077900,mer_0142,cust_006602,dev_002208,223.98.80.208,2026-08-10T21:35:51,697.23,69723,INR,upi,SUCCESS,201,0,0,21,0,0,legitimate
tx_00077901,mer_0095,cust_003638,dev_019503,103.143.158.16,2026-08-10T21:36:21,763.14,76314,INR,upi,SUCCESS,314,0,0,21,0,0,legitimate
tx_00077902,mer_0116,cust_002243,dev_015695,182.186.231.247,2026-08-10T21:37:16,1395.71,139571,INR,upi,SUCCESS,238,0,0,21,0,0,legitimate
tx_00077903,mer_0116,cust_010125,dev_018219,106.52.186.248,2026-08-10T21:38:28,1088.29,108829,INR,netbanking,SUCCESS,327,0,0,21,0,0,legitimate
tx_00077904,mer_0041,cust_005995,dev_000652,106.147.227.176,2026-08-10T21:38:43,673.36,67336,INR,upi,FAILED,109,0,0,21,0,0,legitimate
tx_00077905,mer_0203,cust_003075,dev_003780,157.219.120.152,2026-08-10T21:39:00,1301.94,130194,INR,netbanking,SUCCESS,198,0,0,21,0,0,legitimate
tx_00077906,mer_0095,cust_014707,dev_004876,117.148.125.33,2026-08-10T21:39:23,2641.51,264151,INR,upi,SUCCESS,257,0,0,21,0,0,legitimate
tx_00077907,mer_0037,cust_004394,dev_021981,49.222.195.4,2026-08-10T21:39:40,474.23,47423,INR,upi,SUCCESS,306,0,0,21,0,0,legitimate
tx_00077908,mer_0161,cust_011636,dev_015040,157.232.82.116,2026-08-10T21:41:05,542.1,54210,INR,card,SUCCESS,405,0,0,21,0,0,legitimate
tx_00077909,mer_0027,cust_009441,dev_017972,157.244.223.159,2026-08-10T21:45:29,651.1,65110,INR,upi,SUCCESS,264,0,0,21,0,0,legitimate
tx_00077910,mer_0139,cust_004372,dev_007609,103.189.86.140,2026-08-10T21:45:39,4934.29,493429,INR,upi,SUCCESS,100,0,0,21,0,0,legitimate
tx_00077911,mer_0069,cust_007539,dev_009701,117.88.167.21,2026-08-10T21:45:59,1185.28,118528,INR,upi,SUCCESS,142,0,0,21,0,0,legitimate
tx_00077912,mer_0011,cust_004793,dev_020771,182.191.206.250,2026-08-10T21:50:03,500.83,50083,INR,card,SUCCESS,179,0,0,21,0,0,legitimate
tx_00077913,mer_0041,cust_003321,dev_004360,117.110.114.74,2026-08-10T21:50:31,387.57,38757,INR,upi,SUCCESS,86,0,0,21,0,0,legitimate
tx_00077914,mer_0237,cust_000445,dev_003296,182.158.6.218,2026-08-10T21:50:42,311.95,31195,INR,upi,SUCCESS,144,0,1,21,0,0,legitimate
tx_00077915,mer_0207,cust_009525,dev_007664,117.111.216.95,2026-08-10T21:51:08,835.95,83595,INR,upi,SUCCESS,163,0,0,21,0,0,legitimate
tx_00077916,mer_0135,cust_010124,dev_000025,49.216.183.104,2026-08-10T21:51:11,2171.15,217115,INR,upi,FAILED,85,0,0,21,0,0,legitimate
tx_00077917,mer_0045,cust_003272,dev_002928,223.56.104.251,2026-08-10T21:51:46,2699.85,269985,INR,upi,SUCCESS,288,0,0,21,0,0,legitimate
tx_00077918,mer_0101,cust_008577,dev_021582,157.215.133.121,2026-08-10T21:52:18,2582.3,258230,INR,upi,SUCCESS,271,0,0,21,0,0,legitimate
tx_00077919,mer_0197,cust_008516,dev_015503,157.132.153.165,2026-08-10T21:53:04,890.17,89017,INR,upi,SUCCESS,146,0,0,21,0,0,legitimate
tx_00077920,mer_0009,cust_013855,dev_002560,117.111.157.21,2026-08-10T21:53:25,326.37,32637,INR,card,SUCCESS,106,0,0,21,0,0,legitimate
tx_00077921,mer_0115,cust_009201,dev_004643,223.229.52.244,2026-08-10T21:54:46,371.15,37115,INR,card,SUCCESS,417,0,0,21,0,0,legitimate
tx_00077922,mer_0172,cust_002682,dev_002618,49.66.168.215,2026-08-10T21:55:03,947.35,94735,INR,netbanking,SUCCESS,307,0,0,21,0,0,legitimate
tx_00077923,mer_0207,cust_013357,dev_001416,223.36.16.103,2026-08-10T21:55:17,851.35,85135,INR,upi,SUCCESS,421,0,0,21,0,0,legitimate
tx_00077924,mer_0075,cust_008365,dev_008148,117.206.111.231,2026-08-10T21:55:30,415.84,41584,INR,upi,SUCCESS,115,0,0,21,0,0,legitimate
tx_00077925,mer_0235,cust_001787,dev_012503,157.175.41.118,2026-08-10T21:56:18,3002.57,300257,INR,netbanking,SUCCESS,399,0,0,21,0,0,legitimate
tx_00077926,mer_0182,cust_006216,dev_006567,103.87.243.249,2026-08-10T21:56:36,3310.5,331050,INR,card,SUCCESS,374,0,0,21,0,0,legitimate
tx_00077927,mer_0199,cust_007467,dev_007982,182.187.141.120,2026-08-10T21:56:44,444.61,44461,INR,upi,SUCCESS,131,0,0,21,0,0,legitimate
tx_00077928,mer_0212,cust_008235,dev_014138,117.215.232.100,2026-08-10T21:58:38,869.83,86983,INR,upi,SUCCESS,144,0,0,21,0,0,legitimate
tx_00077929,mer_0013,cust_002552,dev_015411,103.6.99.42,2026-08-10T21:58:39,1584.1,158410,INR,upi,SUCCESS,168,0,0,21,0,0,legitimate
tx_00077930,mer_0034,cust_006234,dev_012247,157.112.117.167,2026-08-10T21:58:50,330.15,33015,INR,netbanking,SUCCESS,240,0,0,21,0,0,legitimate
tx_00077931,mer_0116,cust_002226,dev_012491,103.239.52.35,2026-08-10T21:58:51,729.87,72987,INR,card,SUCCESS,144,0,0,21,0,0,legitimate
tx_00077932,mer_0237,cust_001393,dev_016301,122.103.165.157,2026-08-10T22:01:40,273.89,27389,INR,upi,SUCCESS,185,0,0,22,0,0,legitimate
tx_00077933,mer_0157,cust_001305,dev_013244,103.97.23.87,2026-08-10T22:02:06,852.77,85277,INR,upi,SUCCESS,396,0,0,22,0,0,legitimate
tx_00077934,mer_0178,cust_005771,dev_001534,182.231.203.77,2026-08-10T22:02:31,476.36,47636,INR,upi,SUCCESS,136,0,0,22,0,0,legitimate
tx_00077935,mer_0015,cust_006935,dev_010291,182.27.222.116,2026-08-10T22:02:37,1109.13,110913,INR,card,SUCCESS,288,0,0,22,0,0,legitimate
tx_00077936,mer_0117,cust_007330,dev_004911,117.77.130.123,2026-08-10T22:04:31,9866.65,986665,INR,upi,SUCCESS,201,0,0,22,0,0,legitimate
tx_00077937,mer_0150,cust_007707,dev_006932,106.219.212.253,2026-08-10T22:05:05,987.48,98748,INR,upi,SUCCESS,282,0,0,22,0,0,legitimate
tx_00077938,mer_0159,cust_013769,dev_021451,182.106.55.208,2026-08-10T22:06:07,7649.67,764967,INR,card,SUCCESS,132,0,0,22,0,0,legitimate
tx_00077939,mer_0188,cust_009742,dev_014248,122.134.75.226,2026-08-10T22:06:10,806.94,80694,INR,upi,SUCCESS,400,0,0,22,0,0,legitimate
tx_00077940,mer_0014,cust_004800,dev_010645,157.209.53.7,2026-08-10T22:06:45,3320.29,332029,INR,upi,SUCCESS,391,0,0,22,0,0,legitimate
tx_00077941,mer_0191,cust_001377,dev_011865,223.179.213.20,2026-08-10T22:06:49,2655.11,265511,INR,upi,SUCCESS,437,0,0,22,0,0,legitimate
tx_00077942,mer_0163,cust_014923,dev_009335,182.189.230.248,2026-08-10T22:08:14,812.57,81257,INR,netbanking,SUCCESS,370,0,0,22,0,0,legitimate
tx_00077943,mer_0189,cust_013789,dev_004144,223.5.250.51,2026-08-10T22:13:06,4088.44,408844,INR,card,SUCCESS,345,0,0,22,0,0,legitimate
tx_00077944,mer_0050,cust_009878,dev_014825,103.180.92.51,2026-08-10T22:14:29,470.52,47052,INR,upi,SUCCESS,269,0,0,22,0,0,legitimate
tx_00077945,mer_0225,cust_010158,dev_005643,103.243.98.98,2026-08-10T22:14:41,475.37,47537,INR,upi,SUCCESS,440,0,0,22,0,0,legitimate
tx_00077946,mer_0227,cust_011686,dev_006189,49.109.46.104,2026-08-10T22:16:07,1277.93,127793,INR,card,SUCCESS,461,0,0,22,0,0,legitimate
tx_00077947,mer_0182,cust_006500,dev_014981,106.100.122.66,2026-08-10T22:18:24,573.83,57383,INR,card,SUCCESS,410,0,0,22,0,0,legitimate
tx_00077948,mer_0199,cust_000219,dev_016474,106.198.198.130,2026-08-10T22:18:58,341.04,34104,INR,upi,SUCCESS,257,0,0,22,0,0,legitimate
tx_00077949,mer_0200,cust_013826,dev_012845,157.237.39.132,2026-08-10T22:20:30,528.3,52829,INR,netbanking,SUCCESS,80,0,0,22,0,0,legitimate
tx_00077950,mer_0104,cust_010875,dev_020264,157.18.144.220,2026-08-10T22:22:58,441.7,44170,INR,upi,SUCCESS,282,0,0,22,0,0,legitimate
